# ID RA Dec
360139 185.7386250 47.5675083
360140 185.6180458 47.7161750
360141 185.6688958 47.8604444
360142 184.0280458 47.8250806
360143 132.0236625 45.2509250
360145 163.6686333 59.0189917
360146 186.5809125 48.0125194
360147 130.9049000 45.7928833
360148 130.0440667 45.8156000
360154 148.8271833 1.5312194
360155 151.2937542 1.9576083
360156 150.8072583 1.8952917
360158 163.2739542 56.8639861
360162 149.2002167 1.0033222
360165 149.6972792 1.4359000
360168 132.1606292 44.1167028
360187 149.3850167 2.3230639
360190 150.2173500 2.6593861
360193 149.2579167 2.6654250
360199 149.9074583 3.0214278
360204 150.1611250 3.2336722
360214 184.7600083 45.8876528
360217 129.5196417 43.2496611
360222 184.8443792 46.1001167
360227 132.4614083 43.8166667
360230 185.5400083 46.4741778
360261 183.0505250 46.7424306
360263 183.8161792 46.9921194
360264 185.9736208 47.4256111
360276 159.9515875 58.3741500
360283 186.8493000 47.7414444
360284 131.0941792 44.8568667
360285 131.0767875 44.7425667
360289 130.7222667 45.0566694
360312 132.1143583 45.4546694
360314 129.2466333 45.3286806
360319 184.3616292 47.9141861
360320 183.5922083 47.9135917
360341 214.9560542 51.9947972
360346 212.5488542 52.3652306
360347 215.6053208 52.3788389
360354 214.1724708 52.6226056
360356 214.3472542 52.4482639
360359 211.9164250 52.2438389
360371 211.2545458 52.8366028
360374 213.0832625 52.9598806
360380 212.2363958 53.2028083
360382 214.9866833 53.4421639
360385 215.3959667 53.7968528
360391 213.5429292 53.4467083
360392 212.9527583 53.5379889
360402 211.4381208 53.7635806
360404 214.7173625 53.9887083
360407 212.5145208 53.8693278
360411 213.9230542 54.2637444
360412 213.8223583 54.2987583
360414 213.4867250 54.3269028
360415 213.7131917 54.3416194
360417 186.1104000 48.0048000
360440 149.3113333 1.0066250
360442 151.0113792 1.3029500
360447 162.4244542 57.0956389
360452 186.4326583 46.2962361
360465 149.7793708 1.7156833
360469 185.2297000 46.3980389
360476 149.4672583 1.7468333
360491 185.9782917 46.8040750
360493 186.1694333 46.8769250
360516 131.9082958 44.4100361
360522 149.2075042 1.8215028
360526 148.9721208 2.1381167
360527 150.8230708 2.5324639
360532 184.2959667 46.7614278
360553 150.9801458 2.8790194
360560 211.5201250 53.2361500
360594 163.2028250 58.9037694
360603 185.0753375 47.9306444
360627 162.6407208 56.7849139
360636 150.3951292 1.1070833
360641 186.4387292 46.1339111
360642 184.0556833 46.2139861
360647 213.6723167 52.4026056
360652 162.3895875 57.4407611
360666 214.8970708 52.5505194
360668 213.5587667 52.5649917
360675 162.1090542 57.7749111
360682 214.1794250 52.8911972
360686 212.0196375 52.6861417
360688 212.0820708 52.7795056
360695 214.3447375 53.1696250
360701 161.2843625 57.7779944
360704 184.5028625 46.8145556
360714 212.5812083 53.0856917
360727 213.7344000 53.4434500
360730 212.4380167 53.5393472
360735 186.1654542 47.8243472
360753 215.4019708 54.2153167
370017 52.8003250 -28.2833250
370022 52.1453000 -28.2112639
370027 148.5743583 1.7225444
370030 52.3361958 -28.1338778
370034 130.5065292 44.3113194
370038 53.9412375 -27.3822861
370042 130.5789708 45.2204194
370056 150.0395292 3.5949639
370066 130.3485833 43.0544361
370075 130.6667667 43.5236972
370081 129.9909542 43.7665111
370084 149.2145917 1.4815667
370085 150.4964167 1.8395306
370096 150.3588208 2.5349250
370098 150.0063542 2.4311056
370112 186.0038875 46.1017722
370113 184.0148500 46.1141167
370117 160.3593958 57.0985361
370119 184.5484583 46.4581028
370126 163.2770833 58.0656611
370131 186.0025292 46.7900250
370135 182.9978667 46.5354750
370143 184.8971542 46.8537861
370150 160.9156417 58.3717639
370160 163.3950333 58.8381222
370161 163.2281208 58.8672444
370173 212.9751917 53.6594056
370189 162.0297500 58.9978083
370192 184.3971125 47.9967139
370197 185.8356875 48.1760694
370203 213.9576208 51.8518611
370220 215.9563417 52.5711611
370228 214.4284958 52.8050500
370229 213.0895125 52.7622722
370260 185.0556083 47.3074222
370266 184.3504833 47.4861194
370271 211.9220333 53.2738722
370276 212.8953583 53.5332778
370284 184.3213208 47.8309528
370285 183.3877833 47.8501139
370286 183.3540292 47.7550806
370287 184.0590042 47.8720528
370288 131.4632208 42.9758694
370290 131.2285708 42.9713583
370296 150.1782917 0.9034139
370301 184.5669667 45.7221250
370302 214.6653000 51.8377028
370305 132.0118958 43.1651500
370307 131.8197000 43.3947583
370308 131.3169083 43.3856639
370312 161.1237958 56.9603556
370317 186.3301792 46.1241778
370321 130.4386250 43.6992500
370328 149.9129375 1.6291778
370329 151.3088875 1.7006722
370330 150.1864167 1.7092833
370331 163.3640042 57.4066833
370332 161.8042875 57.4615722
370333 164.3801292 57.2977472
370335 162.3096792 57.5482250
370336 185.9248917 46.6943222
370338 183.4689208 46.1802278
370339 186.7886500 46.6659444
370341 129.8587042 43.7548167
370342 131.1960583 44.2929222
370344 150.1737500 1.8316417
370356 183.4054542 46.4834667
370360 186.3034000 47.0143583
370362 211.1859583 52.6410722
370367 149.2216167 1.9779111
370369 151.5663292 2.4068722
370373 160.2808042 57.8218639
370374 163.1480833 58.1774056
370376 161.6099042 58.0699722
370381 184.8078083 46.7542833
370385 184.1398792 46.9490389
370390 129.1931250 44.4398972
370394 132.3793375 45.0021694
370395 149.9624458 2.3172444
370397 151.1753500 2.6463028
370398 149.2326750 2.3595056
370400 151.0878708 2.8597167
370403 162.0754333 58.3388806
370407 186.4797042 47.6017722
370415 130.6715375 44.8371056
370421 162.3856417 58.4906583
370428 184.3748292 47.5482111
370434 183.8621833 47.7709306
370435 213.6412292 53.7145417
370445 149.0753958 3.3111556
370458 160.2947250 59.1206361
370459 162.7381417 59.1308639
370465 213.5016708 54.3072417
370467 149.9473583 3.6757667
370469 161.3715083 59.4952056
370473 163.0888333 57.2731528
370474 132.0335958 43.5262167
370480 129.7271833 43.9818944
370483 129.9268792 44.7310056
370484 129.6785583 44.9259472
370487 150.3825333 2.9632389
370488 148.7459208 2.8084111
370490 163.1845458 58.7554833
370491 149.0121958 3.1667000
370496 214.7981667 52.2935833
370498 186.2663250 46.8061583
370500 214.2703583 53.0100750
370504 185.1142000 47.4539333
370505 214.8821375 53.9167972
370508 185.7870167 47.8458000
370509 212.5646792 53.8210444
370519 149.7976542 1.1439639
370522 161.2548000 57.1834417
370528 163.1738667 57.3295111
370530 159.9843958 57.1649611
370533 150.7018333 2.1093611
370534 160.8465125 57.3990861
370535 163.3685375 57.8731528
370538 162.7153958 57.8230389
370542 186.0365500 46.8598000
370543 184.0124542 46.4691889
370550 159.3000792 57.7657167
370557 213.1881000 52.9119472
370563 150.9518500 2.6460139
370566 159.9850917 58.4149167
370572 150.5486833 2.7662278
370575 162.3604292 58.4886944
370576 162.0979083 58.6410278
370580 214.4020625 53.9442667
370581 211.6063333 53.9028917
370582 149.5165500 3.2736917
370586 161.3494542 59.2231917
370587 186.4636708 48.0308417
370589 149.1082083 3.4547500
370593 161.2655958 56.6505361
370594 161.8430292 56.8129556
370595 150.4976458 1.3251472
370598 131.8197542 44.0715750
370599 163.1960625 58.4775028
370606 215.7230708 52.7262694
370607 213.0014417 52.9403556
370610 211.7696750 53.5726583
380001 161.7259875 56.8509278
380006 162.0525458 56.7911778
380007 161.5274292 56.7945000
380009 183.8796583 45.7453278
380012 150.5889333 1.1492667
380014 149.2032167 1.0293222
380021 184.0468583 46.1400306
380022 214.7195333 52.4274667
380024 212.9174792 52.3457389
380025 150.3268792 1.6025583
380031 164.3569375 57.6409083
380032 186.3986417 46.3326333
380034 185.0747875 46.6003667
380037 148.6270542 1.7431500
380038 150.8817250 2.2787778
380040 150.6729750 2.4650222
380042 149.6862125 2.5150750
380044 149.9567292 2.8588472
380046 149.3350083 3.0701472
380049 150.6196458 3.4231167
380056 183.6901542 48.3204139
380062 186.8389667 46.8425556
380063 184.3452875 46.9039528
380067 186.4115417 47.3842500
380068 216.1487292 53.3707028
380073 159.4397958 58.7453056
380074 185.4262375 47.7618917
380075 184.7916708 47.8784417
380077 212.7536292 53.7076250
380079 213.3345750 54.0375361
380082 213.6863167 54.1383000
380083 212.1007542 54.3328278
380084 183.0562125 46.6966889
380085 211.9331042 52.8055167
380087 213.9053083 53.1324778
380090 186.5001917 47.8677639
380092 212.7012500 53.5725667
380095 212.2131542 53.5939750
380101 149.5637958 0.8518194
380105 185.2909000 45.7138639
380108 185.7447083 45.6696389
380112 212.9322875 51.7966389
380118 214.1274000 52.0060778
380123 163.0670833 57.2067083
380132 215.0332792 52.1490500
380135 214.4009000 52.0376389
380138 212.9146417 52.0465722
380145 213.0846208 52.3890889
380147 150.9980583 1.5499722
380148 149.6928250 1.5987889
380149 149.1637417 1.3905278
380150 149.1636833 1.3565778
380151 151.0659417 1.7963250
380155 163.9382917 57.2839639
380156 159.9624958 57.0783972
380158 161.9316000 57.6418778
380164 184.5198500 46.3539111
380168 211.8800667 52.0428222
380175 214.3636417 52.6875250
380177 151.5293500 1.8239528
380178 150.2692167 1.8264694
380184 148.6988292 1.7356389
380185 148.7192583 1.6653056
380190 159.3444667 57.4613000
380194 186.5929292 46.9534000
380196 183.3459208 46.5431778
380199 215.2331792 53.0088806
380204 213.8094458 53.0878417
380211 149.8972583 1.8870111
380218 151.1083250 2.4203611
380220 150.8112333 2.4476722
380221 150.5239542 2.4405833
380226 164.7686625 58.4192194
380234 212.7033917 53.0197806
380238 211.0905917 53.0311389
380240 149.8151917 2.2506444
380242 149.3834500 2.2813806
380244 151.3511083 2.6417361
380249 150.0815125 2.5616194
380250 149.7034417 2.4091306
380255 162.0840958 58.3500417
380263 183.8855333 47.2676639
380266 183.6702625 47.4651500
380272 215.5816125 53.6289194
380277 149.3080042 2.6083917
380279 149.8270333 2.9348833
380280 150.4244833 2.8243806
380282 162.6199292 58.6463944
380285 161.2639833 58.5042139
380286 159.6938458 58.4977722
380287 159.9156167 58.5770528
380289 159.8606083 58.6301000
380293 184.6032458 47.5914750
380294 185.9388042 47.8082028
380299 185.2812917 47.8186722
380305 213.6384042 53.9742389
380311 150.2214167 3.2044389
380312 149.8413333 3.2121472
380318 150.4131875 3.2498417
380319 149.7564208 3.3175278
380320 149.7021417 3.2134500
380324 160.0780167 58.9199750
380327 163.6268750 59.0863056
380330 185.3117167 47.9936722
380332 184.1583458 47.9477528
380341 215.1305000 54.1912778
380345 213.7789708 54.2439778
380350 160.0072583 59.2812722
380358 186.0751458 48.3171389
380360 213.2129917 54.5368139
380367 150.9717333 2.4387083
380378 213.5244875 53.4648083
380379 214.1380083 51.7095722
380380 212.3883208 52.0022778
380381 163.8175625 57.1740028
380382 162.4131792 57.2792500
380385 213.1319250 52.4135250
380391 184.6835542 45.9342194
380392 186.4431833 46.2640444
380393 185.6494667 46.2236417
380397 183.3827292 46.0496583
380400 184.9735667 46.5730583
380403 213.8646667 52.7810083
380406 183.5511458 46.4921583
380407 183.5553208 46.3107528
380410 148.5857000 1.9946083
380413 216.2135250 53.2603861
380414 211.2324167 53.1246667
380421 211.8653583 54.0108139
380424 213.4705125 54.0454222
380427 185.1584583 48.3940361
380433 184.6155500 45.9999444
380434 185.3921333 46.1860278
380438 184.8402458 46.3738472
380448 149.2440458 2.1721667
380451 186.0753458 47.2907278
380454 211.7125125 52.9481917
380456 164.5290333 58.6347694
380459 184.8548125 47.1448750
380468 149.5378000 2.7123583
380469 150.4430167 2.9153833
380470 184.1743667 47.6287917
380472 183.0710542 47.7607056
380476 186.7358583 47.9294583
380479 184.4404125 48.2420778
390019 184.6378792 45.8655917
390021 214.2848583 51.6824611
390024 214.2004083 51.9277250
390039 184.3532833 46.2301806
390040 184.5804542 46.1731333
390047 212.2205167 52.3510028
390057 186.0170958 46.3678167
390061 214.6690708 52.6294222
390063 216.0820250 52.7718750
390068 163.9501250 57.8636222
390082 162.7013500 57.9946611
390102 214.0704625 53.1873028
390120 186.3520542 47.1614167
390121 185.6817167 47.2300556
390124 186.4685000 47.4749583
390131 164.2142708 58.4734722
390136 161.6762542 58.4038250
390137 161.1199625 58.3103889
390151 186.7811042 47.5103000
390153 185.4947000 47.4605167
390155 186.7100625 47.7864306
390160 183.4554625 47.4983056
390169 214.9654958 53.7548944
390173 162.3435875 58.8500278
390178 182.8198833 47.5601472
390185 213.3539625 54.0294222
390202 211.8795250 54.1647083
390226 185.9391750 46.6521611
390227 215.9399208 52.6288694
390229 159.7721083 57.8924639
390235 184.5652750 47.5536806
390236 163.0584333 59.1158278
390256 242.7880000 53.8748444
390259 242.3956292 53.8672222
390264 243.3730000 53.9909167
390267 244.4829583 54.0031722
390271 242.4473583 53.9930250
390273 212.7637917 53.0402806
390283 240.7469500 55.1621361
390286 244.9627667 55.6182389
390296 242.1185417 56.0672917
390303 161.4231542 59.5248944
390308 184.7038208 48.3171306
390309 184.2703667 48.3344583
390310 184.1607500 48.3184528
390311 184.1126042 48.4653639
390312 185.0439333 48.4156861
390314 184.1147500 48.5755361
390317 214.6596125 54.5336750
390321 162.4001708 56.7071972
390330 214.4263958 51.8258333
390334 214.5442458 51.9669222
390336 213.3159042 51.9422194
390337 242.5054250 53.3831806
390345 242.2058125 53.4639833
390353 243.6238083 53.7123667
390355 242.2323167 53.7140306
390356 242.4033250 53.5742444
390365 162.5432750 57.2170889
390367 163.4177542 57.0820722
390368 161.4976333 57.2098750
390371 186.4861708 46.0285722
390375 184.9860167 46.0945333
390378 186.0387750 46.1904972
390379 184.2284417 46.2126194
390381 214.2490708 52.2550056
390383 212.8798833 52.2998750
390384 213.1079000 52.3921389
390394 162.8037667 57.4422139
390404 186.8994833 46.4852361
390411 215.1047417 52.5197167
390412 215.4018542 52.5964167
390413 213.9498083 52.5409667
390416 215.0734792 52.4924139
390423 211.7769833 52.3125806
390424 215.6293167 52.6385056
390431 244.9260417 54.3247417
390432 244.3558417 54.1507139
390441 240.5041167 54.0810194
390442 243.3677625 54.3628250
390449 242.9507500 54.4558028
390450 242.2414542 54.4500500
390456 161.0407083 57.6002667
390458 160.0280208 57.6444833
390461 162.2216708 57.9645361
390463 183.7290333 46.3885083
390467 186.9494167 47.0462083
390471 214.5198292 53.0139750
390475 213.5883667 52.9083611
390476 212.5722542 52.6548278
390479 211.7260958 52.7664361
390484 244.7244875 54.5754778
390485 244.6747167 54.5906111
390487 244.8190708 54.6029056
390492 240.9359500 54.2935111
390505 244.6238667 54.7491944
390513 244.9447917 54.8767472
390514 244.9364583 54.7569389
390515 244.4182917 54.7555056
390519 243.0677750 54.8210694
390521 159.7275875 57.7332056
390522 160.9609458 57.8867361
390528 212.9640542 53.1705750
390531 241.9505458 54.6436444
390532 241.8782542 54.5731500
390533 241.8632667 54.7246056
390535 242.2559583 54.7315889
390536 242.3855417 54.6284833
390537 241.5727375 54.6132972
390538 240.2858625 54.6074833
390540 241.2524833 54.7539722
390544 244.9823833 55.1309889
390545 244.4082125 55.1491139
390560 184.5217917 47.1495333
390561 183.8357542 47.2454639
390564 183.2822708 47.4676417
390571 211.7024333 53.3896472
390573 213.9920042 53.5960833
390574 212.7524542 53.6138139
390575 212.6501625 53.5977333
390576 212.8950375 53.4817750
390578 211.7596458 53.5150306
390581 242.4688083 55.0198583
390587 241.7940500 55.0824389
390596 240.7346500 55.0857778
390597 240.7408500 54.9484333
390599 243.4440500 55.2198750
390604 244.7917458 55.5433333
390605 244.7256000 55.7264361
390607 160.3957375 58.7409750
390610 185.4033667 47.6715583
390613 183.0925667 47.5737111
390619 183.8090167 47.7743472
390621 185.0176542 47.7592361
390623 213.8147667 53.7089528
390624 212.0667083 53.6468306
390627 212.6273292 53.8999583
390629 211.8865625 54.0252889
390635 241.0594125 55.4112083
390640 241.6055292 55.4940972
390645 241.7909417 55.7068778
390649 241.3311000 55.6165972
390654 242.4246042 55.6245528
390655 240.7766042 55.6529333
390660 161.6441833 59.1523806
390661 162.7128292 59.1640083
390662 159.9101583 59.1195889
390663 185.3130958 47.9194500
390671 214.1421833 54.3042306
390673 213.4145417 54.3339194
390674 215.1479000 54.3342750
390693 241.3893125 55.8792833
390694 241.5834042 55.9360278
390697 243.9324167 56.0447917
390698 243.4075667 56.0130472
390699 243.4915917 55.9935833
390701 241.7187375 56.0818833
390703 241.3333417 56.0877639
390704 160.6211833 59.2803694
390705 244.1170250 56.2194417
390708 242.7566875 56.2556389
390712 241.2609375 56.2318306
390722 161.1959667 59.6133722
390725 184.4945292 45.6354333
390728 184.6996875 45.9233861
390733 186.1637167 47.6674472
390737 183.2409750 47.7204083
390748 163.3583750 56.9902667
390758 164.3984000 58.0091111
390767 163.8670083 58.4372528
390772 159.1556875 58.1672028
390773 160.0506167 58.2931194
390775 162.0614042 58.3507111
390798 183.7078917 46.9904556
390799 186.9159292 47.4684861
390801 183.7696917 47.2974694
390804 183.4514250 47.2035472
400001 215.0959375 51.7822972
400008 214.9082667 51.9912500
400011 213.7269958 52.0054194
400022 244.4873417 53.8209722
400026 242.7800583 53.8493361
400034 213.9419792 52.5469639
400040 244.4370208 54.1732611
400042 242.2300458 54.3505278
400044 245.1952208 54.3360056
400050 243.7201000 54.3604778
400051 243.6094583 54.4529000
400052 212.5024000 52.5822472
400061 243.7701958 54.9074111
400063 214.7680417 53.3990306
400064 212.8363667 52.9751694
400066 215.7137583 53.3804000
400067 211.8499125 53.0914278
400070 215.2125208 53.4466833
400079 244.8011417 55.0138972
400088 245.0783625 55.0530194
400094 241.8699417 54.9311861
400100 240.9565625 54.8911583
400103 243.7157958 55.1823833
400106 241.2396042 55.0241917
400111 240.7736917 54.9546306
400113 242.2050208 55.2414833
400115 240.1921750 55.1731861
400119 214.4797250 53.8679250
400123 212.7136917 53.8480194
400124 212.6957167 54.0355833
400136 243.3007500 55.5918333
400147 213.1716167 54.4229944
400152 243.6494000 55.8507250
400154 244.0571458 55.9450778
400156 242.9694708 56.0357667
400158 243.8976458 56.1908111
400164 214.4659875 51.9599944
400165 214.2812083 51.8838639
400188 241.3540542 54.1532972
400189 241.1944833 54.1965833
400191 244.0549125 54.7508056
400192 244.1233375 54.9338389
400193 240.2532083 54.4997639
400200 243.5445167 55.0114889
400202 240.4166542 54.8974389
400204 213.5386167 53.3409806
400210 242.7757833 55.3228167
400211 242.5918375 55.3010111
400215 211.7480500 53.8156778
400217 212.7459333 54.0303417
400218 212.9257750 53.8900861
400219 241.0835375 55.4662639
400221 242.0529250 55.7490417
400222 241.1608083 55.6844472
400223 243.6237875 55.5817389
400230 243.4994708 55.8078222
400238 241.2273750 56.1863083
420003 243.6964625 53.7067417
420004 242.4319500 53.5815917
420005 333.8008458 -1.1279639
420006 334.5877542 -0.9160306
420019 240.4687917 54.5052583
420020 241.7499125 54.3895750
420022 333.5188042 -0.3232833
420035 352.3056583 -1.4954917
420036 213.4423542 52.2216889
420037 242.5421042 53.9693333
420042 353.0655417 -1.0871917
420043 351.0842750 -1.4006139
420050 334.7476958 -0.5001222
420057 334.7457208 -0.2073056
420061 351.4569625 -0.8047806
420063 353.0526167 -0.3223750
420066 353.1103042 -0.0856778
420069 240.3161958 54.6418972
420076 335.7102000 0.5796167
420078 353.1534583 -0.0060000
420079 215.0675542 53.8575778
420080 242.8229750 55.1060306
420082 244.3052708 55.3516667
420083 333.6276333 0.4417000
420086 334.8958833 0.9675389
420087 352.7666167 0.1062222
420088 351.9869792 0.1676972
420100 333.1053167 0.8514167
420101 332.9913333 0.7043778
420102 333.1287917 0.8225806
420104 334.1035792 0.8750167
420106 333.1005250 1.0500389
420108 212.0952667 54.2307611
420116 352.4904500 1.0123333
420117 243.1826333 56.2012472
420122 333.1731000 0.5120278
420124 351.8515417 -1.5648333
420132 334.4391875 0.4019028
420135 335.3428625 0.7072944
420136 332.6307875 0.5518222
420138 352.7480792 0.1414917
420143 333.9914750 1.5391917
420144 334.1673000 1.6510889
420149 352.5382917 -0.2771028
420151 333.3637833 0.3159333
420159 333.6844875 1.2178306
420165 352.8718417 -1.7443500
420169 335.0896458 -0.9353667
420171 334.3453917 -1.0476361
420174 352.0290333 -1.4881833
420180 36.0073167 -5.0835389
420196 351.7612375 -1.0283889
420197 352.3969708 -0.4458111
420206 353.5000125 -0.3021972
420211 36.6712542 -4.0769972
420225 352.0254792 -0.2922139
420239 333.6640875 0.4973056
420246 352.3252125 0.3515583
420248 35.9775917 -3.6133194
420254 352.6275208 0.4745500
420258 352.4277583 0.7053611
420259 36.7790250 -3.1823028
420274 352.8525542 -1.8275694
420278 35.1207708 -5.6056861
420285 35.6974958 -5.0931528
420286 35.7210542 -5.0591194
420297 35.5223542 -4.9873472
420299 36.3152542 -4.6836361
420303 353.7161958 -0.4723611
420304 353.0153083 -0.4317889
420305 36.6267000 -4.5558528
420306 35.1552292 -4.8626278
420307 37.0524625 -4.2940917
420308 36.6373708 -4.2662083
420314 351.1082958 -0.6535778
420316 352.1213833 -0.4509861
420322 36.4158750 -4.0896833
420335 352.3241375 -0.2378389
420339 351.5238292 -0.0800333
420341 353.6355208 0.1945333
420344 35.1073583 -4.1258028
420345 37.1388708 -3.6799806
420350 35.4848792 -3.8588139
420352 35.1821625 -3.9624694
420355 334.1134250 0.3255389
420361 36.5250667 -3.7182750
420362 36.6538458 -3.8468472
420365 36.0767750 -3.7577250
420368 35.2826042 -3.4661667
420374 36.5710083 -3.3133861
420393 334.1674750 -1.1400972
420396 35.6923417 -5.2266611
420397 37.1616542 -5.0617806
420400 36.5614208 -4.9673083
420404 35.6228875 -4.7771722
420407 333.9490000 -0.3155167
420411 353.2641125 -0.6295389
420414 334.2761750 0.0287000
420417 333.4952208 -0.1916139
420423 332.8324167 0.1466139
420430 335.3009000 1.0544778
420431 34.7418250 -3.6638861
420435 333.2929167 0.9701611
430003 333.3804167 -0.4528583
430004 351.1130208 -0.7542444
430005 334.4161250 0.6265472
440003 351.7394125 -1.6134139
440004 54.0084833 -28.9135083
440005 52.9892542 -28.8835583
440007 53.7357208 -28.8728889
440008 52.6734792 -28.8632111
440011 52.3679917 -28.7043361
440012 351.4995667 -1.2297556
440017 52.0051375 -28.0399000
440018 51.7160500 -28.1602083
440019 53.8678458 -27.6059667
440020 54.6588125 -27.6497833
440024 353.3336292 -0.0163167
440025 36.2042667 -4.1040417
440027 52.5936000 -27.7357306
440028 333.3077333 0.5033528
440030 352.4225333 0.0940000
440032 52.9101917 -27.2310111
440033 53.7517750 -27.2996556
440035 51.7702625 -27.2877028
440039 353.1743875 0.5813583
440040 352.3819500 0.7046806
440042 35.9021333 -3.2939639
440047 53.7606625 -26.6483222
440050 333.8669583 1.5494889
440056 353.0779167 -1.7640917
440063 36.5057292 -5.6355028
440066 35.2952042 -5.4563639
440070 35.6656083 -5.5622806
440073 53.0964917 -29.3374917
440077 52.9277625 -29.0343444
440086 333.8845625 -0.9751222
440088 334.0287167 -0.9693917
440098 351.9140833 -1.5050833
440101 353.0997125 -1.2400472
440104 353.0901542 -1.4007778
440111 36.2434375 -5.3682889
440112 36.1955667 -5.3095833
440115 36.7314208 -5.1429139
440116 35.6369500 -5.1805361
440130 53.0829250 -28.6384611
440132 53.0199042 -28.6207222
440140 334.3567167 -0.7472778
440144 334.9262417 -0.8002361
440151 334.8821250 -0.7000722
440156 353.2559667 -1.1734750
440162 353.2660375 -0.9126667
440164 37.2813042 -4.9528500
440166 36.6760708 -5.0371611
440170 36.7810417 -4.9970194
440175 36.1137000 -4.7423000
440176 36.2275875 -4.8396444
440180 36.0507792 -4.8211722
440185 54.3495333 -28.4400139
440186 53.8324250 -28.5108972
440187 54.0422583 -28.5866861
440195 333.8492875 -0.4462750
440201 333.9742917 -0.2150611
440202 335.6678333 -0.1225056
440214 351.3566458 -0.9380833
440215 351.5082417 -0.8508111
440216 353.4879375 -0.5424944
440217 353.0967417 -0.4510528
440218 351.1133250 -0.8691750
440220 353.2918542 -0.5587500
440229 37.0722417 -4.4234361
440236 37.1018542 -4.4246056
440242 51.9381083 -28.4800167
440246 53.5775292 -28.1595778
440248 54.7833792 -27.8500222
440249 54.3219583 -27.9727917
440250 54.2990667 -27.8592139
440257 53.1370292 -27.8557694
440258 335.5429708 -0.0451222
440261 332.9216458 -0.4776194
440264 335.2677833 0.2079556
440266 334.5534333 0.1122472
440270 353.0108292 -0.3753222
440273 353.2406208 -0.3020639
440280 36.6406667 -4.0887111
440282 34.8007708 -4.5142056
440285 36.8042542 -4.1287972
440293 51.6795375 -27.8003778
440295 54.0731542 -27.5454917
440296 54.0608542 -27.4051556
440299 333.1364000 -0.0052444
440301 333.4506333 0.1274361
440302 334.5848917 0.5057306
440309 352.4279875 -0.3432750
440311 351.1557292 -0.3706056
440324 34.5275292 -3.8750028
440326 35.8860833 -3.9400194
440343 335.3481875 0.8600611
440344 333.1516375 0.5180917
440349 352.1609208 0.0996306
440351 351.3844792 0.1337944
440352 351.9881542 0.1574417
440357 352.3967750 0.1938389
440374 333.6674458 0.7946139
440378 333.7241833 1.0608583
440385 352.6966083 0.6813500
440398 51.9465208 -26.9507889
440403 53.5752542 -26.7728694
440406 333.6384708 1.1167167
440408 334.8272917 1.3594139
440412 35.3842667 -3.0508778
440414 36.0589292 -2.8555694
440420 53.5546792 -26.5214472
440422 52.3904375 -26.4845861
440469 35.4708250 -3.5757083
440474 334.7220875 -0.4405167
440476 335.2623875 0.2218861
440482 36.0329542 -5.7456444
440486 334.2123792 -1.0836139
440488 352.4787917 -1.3516083
440492 35.7965542 -5.1784194
440504 353.6411333 -0.9333694
440506 36.9878083 -4.9302722
440507 36.9178250 -4.8609778
440509 34.8496375 -5.4303667
440515 53.6621708 -28.3218250
440525 353.2099458 -0.5849194
440531 36.8258208 -4.5291972
440537 53.4599792 -28.1357278
440543 351.8740458 -0.8068611
440544 351.1160125 -0.7462250
440545 36.6377125 -3.9429806
440548 54.6133667 -27.5662861
440559 35.5133708 -4.1335833
440566 334.0721833 0.4308556
440569 334.0828542 0.5215556
440583 53.1800125 -27.1757944
440588 333.3388667 0.8939444
440589 335.1856042 1.3013611
440591 36.9549625 -3.3879722
440594 35.0728667 -3.1272611
440598 333.0512958 1.2183389
440601 333.5844833 1.1769583
440607 35.9219333 -2.8739333
440608 35.4516583 -2.7673167
440614 36.0322500 -5.5250278
440616 36.2014750 -5.3106056
440619 352.5284667 -0.8410806
440625 353.7926167 -0.4599528
440632 54.1106167 -27.6968556
440638 34.7036375 -3.4954528
440639 53.6589625 -27.3390333
440641 52.9908458 -26.9787611
440643 53.6036458 -26.7739111
450002 351.7041625 -1.4456583
450003 35.2300542 -5.2060278
450004 52.9392708 -28.9200389
450008 129.0999625 43.6405944
450010 35.0624833 -3.6504861
450012 53.6547625 -26.8892694
450014 53.0817208 -26.5406028
450018 352.9280458 -1.6393778
450020 352.0436083 -1.7251778
450025 35.8897417 -5.5337500
450026 53.1774333 -29.2100917
450031 53.7135708 -29.1390861
450035 131.3097792 43.0047806
450044 352.8838250 -0.9546111
450047 37.0881917 -4.9490444
450052 35.9775708 -4.8023389
450053 36.0008042 -4.7668194
450054 53.4236958 -28.4684361
450057 52.9828333 -28.2199417
450064 130.4432667 43.6082056
450068 131.5486458 43.8375694
450075 130.6758625 43.7636917
450079 352.4159667 -0.3072583
450080 351.0593000 -0.1097083
450082 353.3560083 0.3104917
450087 37.0341583 -3.5864250
450099 129.1184917 44.5460139
450101 353.0063375 -1.4808222
450102 352.3066750 -1.4373750
450104 351.8405792 -1.4514917
450106 351.7107375 -1.4729278
450107 352.4322625 -1.5202833
450109 353.4823042 -1.3061444
450110 353.4411708 -1.4042000
450112 352.9294125 -1.3921139
450113 352.2713458 -1.3507167
450123 37.1823167 -5.1117306
450162 36.0952125 -4.5849750
450170 35.8827625 -4.2952389
450173 53.3346250 -28.1345722
450174 52.1950375 -28.4305472
450175 53.2864458 -28.0844417
450176 54.8884083 -27.8523667
450186 129.7436750 43.7202417
450189 130.8549083 44.2291250
